,exists,name,pp,flags,num,accuracy,basePower,category,priority,drain,secondary,target,type,contestType,desc,shortDesc,id,fullname,effectType,gen,isNonstandard,noCopy,affectsFainted,sourceEffect,critRatio,baseMoveType,secondaries,hasSheerForce,ignoreNegativeOffensive,ignorePositiveDefensive,ignoreOffensive,ignoreDefensive,ignoreImmunity,noPPBoosts,isZ,isMax,pressureTarget,nonGhostTarget,ignoreAbility,spreadHit,forceSTAB,noSketch,maxMove,zMove,kind,condition,volatileStatus,boosts,slotCondition,status,hasCrashDamage,selfdestruct,self,heal,sleepUsable,recoil,struggleRecoil,multihit,stallingMove,breaksProtect,pseudoWeather,sideCondition,noMetronome,forceSwitch,willCrit,realMove,ignoreEvasion,thawsTarget,terrain,selfSwitch,ohko,selfBoost,damage,onTry,weather,mindBlownRecoil,overrideDefensiveStat,stealsBoosts,multiaccuracy,overrideOffensiveStat,smartTarget,onDamagePriority,overrideOffensivePokemon,tracksTarget
156,True,Whirlpool,15,"{'protect': 1, 'mirror': 1}",250,70,15,Special,0,,,normal,Water,Beautiful,"Prevents the target from switching for two to five turns. Causes damage to the target equal to 1/16 of its maximum HP, rounded down, at the end of each turn during effect. The target can still switch out if it uses Baton Pass. The effect ends if either the user or the target leaves the field, or if the target uses Rapid Spin or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",Traps and damages the target for 2-5 turns.,whirlpool,move: Whirlpool,Move,2,,False,False,,1,Water,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,partiallytrapped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,True,Whirlwind,20,"{'protect': 1, 'mirror': 1, 'bypasssub': 1}",18,100,0,Status,-6,,,normal,Normal,Clever,"The target is forced to switch out and be replaced with a random unfainted ally. Fails if the target is the last unfainted Pokemon in its party, if the target used Ingrain previously or has the Suction Cups Ability, or if the user's level is lower than the target's and X * (user's level + target's level) / 256 + 1 is less than or equal to (target's level / 4), rounded down, where X is a random number from 0 to 255.",Forces the target to switch to a random ally.,whirlwind,move: Whirlwind,Move,1,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spd': 1}},Move,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
158,True,Wish,10,{'heal': 1},273,True,0,Status,0,,,self,Normal,Cute,"At the end of the next turn, the Pokemon at the user's position has 1/2 of its maximum HP restored to it, rounded down. Fails if this move is already in effect for the user's position.","Next turn, heals 50% of the recipient's max HP.",wish,move: Wish,Move,3,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spd': 1}},Move,"{'duration': 2, 'onResidualOrder': 7}",,,Wish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,True,Wrap,20,"{'contact': 1, 'protect': 1, 'mirror': 1}",35,85,15,Physical,0,,,normal,Normal,Tough,"Prevents the target from switching for two to five turns. Causes damage to the target equal to 1/16 of its maximum HP, rounded down, at the end of each turn during effect. The target can still switch out if it uses Baton Pass. The effect ends if either the user or the target leaves the field, or if the target uses Rapid Spin or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",Traps and damages the target for 2-5 turns.,wrap,move: Wrap,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,partiallytrapped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,True,Yawn,10,"{'protect': 1, 'reflectable': 1, 'mirror': 1}",281,True,0,Status,0,,,normal,Normal,Cute,"Causes the target to fall asleep at the end of the next turn. Fails when used if the target cannot fall asleep or if it already has a non-volatile status condition. At the end of the next turn, if the target is still active, does not have a non-volatile status condition, and can fall asleep, it falls asleep. If the target becomes affected, this effect cannot be prevented by Safeguard or a substitute, or by falling asleep and waking up during the effect.",Puts the target to sleep after 1 turn.,yawn,move: Yawn,Move,3,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spe': 1}},Move,"{'noCopy': True, 'duration': 2, 'onResidualOrder': 10, 'onResidualSubOrder': 19}",yawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,True,Acid Armor,40,{'snatch': 1},151,True,0,Status,0,,,self,Poison,Tough,Raises the user's Defense by 2 stages.,Raises the user's Defense by 2.,acidarmor,move: Acid Armor,Move,1,,False,False,,1,Poison,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,{'def': 2},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,True,Air Cutter,25,"{'protect': 1, 'mirror': 1, 'slicing': 1, 'wind': 1}",314,95,55,Physical,0,,,allAdjacentFoes,Flying,Cool,Has a higher chance for a critical hit.,High critical hit ratio. Hits adjacent foes.,aircutter,move: Air Cutter,Move,3,,False,False,,2,Flying,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 110},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,True,Barrier,30,{'snatch': 1},112,True,0,Status,0,,,self,Psychic,Cool,Raises the user's Defense by 2 stages.,Raises the user's Defense by 2.,barrier,move: Barrier,Move,1,,False,False,,1,Psychic,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,{'def': 2},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,True,Block,5,"{'protect': 1, 'reflectable': 1, 'mirror': 1}",335,True,0,Status,0,,,normal,Normal,Cute,"Prevents the target from switching out. The target can still switch out if it uses Baton Pass. If the target leaves the field using Baton Pass, the replacement will remain trapped. The effect ends if the user leaves the field, unless it uses Baton Pass, in which case the target will remain trapped.",Prevents the target from switching out.,block,move: Block,Move,3,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'def': 1}},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,True,Bounce,5,"{'contact': 1, 'charge': 1, 'protect': 1, 'mirror': 1, 'gravity': 1, 'distance': 1, 'nosleeptalk': 1}",340,85,85,Physical,0,,"{'chance': 30, 'status': 'par'}",any,Flying,Cute,"Has a 30% chance to paralyze the target. This attack charges on the first turn and executes on the second. On the first turn, the user avoids all attacks other than Gust, Sky Uppercut, Thunder, and Twister, and Gust and Twister have doubled power when used against it.",Bounces turn 1. Hits turn 2. 30% paralyze.,bounce,move: Bounce,Move,3,,False,False,,1,Flying,"[{'chance': 30, 'status': 'par'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 160},Move,{'duration': 2},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,True,Bubble,30,"{'protect': 1, 'mirror': 1}",145,100,20,Special,0,,"{'chance': 10, 'boosts': {'spe': -1}}",allAdjacentFoes,Water,Cute,Has a 10% chance to lower the target's Speed by 1 stage.,10% chance to lower the foe(s) Speed by 1.,bubble,move: Bubble,Move,1,,False,False,,1,Water,"[{'chance': 10, 'boosts': {'spe': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 90},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,True,Charm,20,"{'protect': 1, 'reflectable': 1, 'mirror': 1, 'allyanim': 1}",204,100,0,Status,0,,,normal,Normal,Cute,Lowers the target's Attack by 2 stages.,Lowers the target's Attack by 2.,charm,move: Charm,Move,2,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'def': 1}},Move,,,{'atk': -2},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,True,Fire Blast,5,"{'protect': 1, 'mirror': 1}",126,85,120,Special,0,,"{'chance': 10, 'status': 'brn'}",normal,Fire,Beautiful,Has a 10% chance to burn the target.,10% chance to burn the target.,fireblast,move: Fire Blast,Move,1,,False,False,,1,Fire,"[{'chance': 10, 'status': 'brn'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 140},{'basePower': 190},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,True,Flamethrower,15,"{'protect': 1, 'mirror': 1}",53,100,95,Special,0,,"{'chance': 10, 'status': 'brn'}",normal,Fire,Beautiful,Has a 10% chance to burn the target.,10% chance to burn the target.,flamethrower,move: Flamethrower,Move,1,,False,False,,1,Fire,"[{'chance': 10, 'status': 'brn'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 175},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,True,Grass Whistle,15,"{'protect': 1, 'reflectable': 1, 'mirror': 1, 'sound': 1}",320,55,0,Status,0,,,normal,Grass,Clever,Causes the target to fall asleep.,Causes the target to fall asleep.,grasswhistle,move: Grass Whistle,Move,3,,False,False,,1,Grass,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spe': 1}},Move,,,,,slp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,True,Growl,40,"{'protect': 1, 'reflectable': 1, 'mirror': 1, 'sound': 1}",45,100,0,Status,0,,,allAdjacentFoes,Normal,Cute,Lowers the target's Attack by 1 stage.,Lowers the foe(s) Attack by 1.,growl,move: Growl,Move,1,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'def': 1}},Move,,,{'atk': -1},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,True,Heat Wave,10,"{'protect': 1, 'mirror': 1, 'wind': 1}",257,90,100,Special,0,,"{'chance': 10, 'status': 'brn'}",allAdjacentFoes,Fire,Beautiful,Has a 10% chance to burn the target.,10% chance to burn the foe(s).,heatwave,move: Heat Wave,Move,3,,False,False,,1,Fire,"[{'chance': 10, 'status': 'brn'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 180},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,True,Hidden Power Bug,15,"{'protect': 1, 'mirror': 1}",237,100,70,Physical,0,,,normal,Bug,Clever,,,hiddenpower,move: Hidden Power Bug,Move,2,,False,False,,1,Bug,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
197,True,Hidden Power Dark,15,"{'protect': 1, 'mirror': 1}",237,100,70,Special,0,,,normal,Dark,Clever,,,hiddenpower,move: Hidden Power Dark,Move,2,,False,False,,1,Dark,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
198,True,Hidden Power Dragon,15,"{'protect': 1, 'mirror': 1}",237,100,70,Special,0,,,normal,Dragon,Clever,,,hiddenpower,move: Hidden Power Dragon,Move,2,,False,False,,1,Dragon,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
199,True,Hidden Power Electric,15,"{'protect': 1, 'mirror': 1}",237,100,70,Special,0,,,normal,Electric,Clever,,,hiddenpower,move: Hidden Power Electric,Move,2,,False,False,,1,Electric,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
200,True,Hidden Power Fighting,15,"{'protect': 1, 'mirror': 1}",237,100,70,Physical,0,,,normal,Fighting,Clever,,,hiddenpower,move: Hidden Power Fighting,Move,2,,False,False,,1,Fighting,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 85},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
201,True,Hidden Power Fire,15,"{'protect': 1, 'mirror': 1}",237,100,70,Special,0,,,normal,Fire,Clever,,,hiddenpower,move: Hidden Power Fire,Move,2,,False,False,,1,Fire,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
202,True,Hidden Power Flying,15,"{'protect': 1, 'mirror': 1}",237,100,70,Physical,0,,,normal,Flying,Clever,,,hiddenpower,move: Hidden Power Flying,Move,2,,False,False,,1,Flying,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
203,True,Hidden Power Ghost,15,"{'protect': 1, 'mirror': 1}",237,100,70,Physical,0,,,normal,Ghost,Clever,,,hiddenpower,move: Hidden Power Ghost,Move,2,,False,False,,1,Ghost,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
204,True,Hidden Power Grass,15,"{'protect': 1, 'mirror': 1}",237,100,70,Special,0,,,normal,Grass,Clever,,,hiddenpower,move: Hidden Power Grass,Move,2,,False,False,,1,Grass,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
205,True,Hidden Power Ground,15,"{'protect': 1, 'mirror': 1}",237,100,70,Physical,0,,,normal,Ground,Clever,,,hiddenpower,move: Hidden Power Ground,Move,2,,False,False,,1,Ground,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
206,True,Hidden Power Ice,15,"{'protect': 1, 'mirror': 1}",237,100,70,Special,0,,,normal,Ice,Clever,,,hiddenpower,move: Hidden Power Ice,Move,2,,False,False,,1,Ice,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
207,True,Hidden Power Poison,15,"{'protect': 1, 'mirror': 1}",237,100,70,Physical,0,,,normal,Poison,Clever,,,hiddenpower,move: Hidden Power Poison,Move,2,,False,False,,1,Poison,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 85},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
208,True,Hidden Power Psychic,15,"{'protect': 1, 'mirror': 1}",237,100,70,Special,0,,,normal,Psychic,Clever,,,hiddenpower,move: Hidden Power Psychic,Move,2,,False,False,,1,Psychic,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
209,True,Hidden Power Rock,15,"{'protect': 1, 'mirror': 1}",237,100,70,Physical,0,,,normal,Rock,Clever,,,hiddenpower,move: Hidden Power Rock,Move,2,,False,False,,1,Rock,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
210,True,Hidden Power Steel,15,"{'protect': 1, 'mirror': 1}",237,100,70,Physical,0,,,normal,Steel,Clever,,,hiddenpower,move: Hidden Power Steel,Move,2,,False,False,,1,Steel,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
211,True,Hidden Power Water,15,"{'protect': 1, 'mirror': 1}",237,100,70,Special,0,,,normal,Water,Clever,,,hiddenpower,move: Hidden Power Water,Move,2,,False,False,,1,Water,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,Hidden Power,,,,,,,,,,,,,,,,,,
214,True,Hydro Pump,5,"{'protect': 1, 'mirror': 1}",56,80,120,Special,0,,,normal,Water,Beautiful,No additional effect.,No additional effect.,hydropump,move: Hydro Pump,Move,1,,False,False,,1,Water,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 140},{'basePower': 190},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,True,Hyper Voice,10,"{'protect': 1, 'mirror': 1, 'sound': 1}",304,100,90,Physical,0,,,allAdjacentFoes,Normal,Cool,No additional effect.,No additional effect. Hits adjacent foes.,hypervoice,move: Hyper Voice,Move,3,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 175},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,True,Ice Beam,10,"{'protect': 1, 'mirror': 1}",58,100,95,Special,0,,"{'chance': 10, 'status': 'frz'}",normal,Ice,Beautiful,Has a 10% chance to freeze the target.,10% chance to freeze the target.,icebeam,move: Ice Beam,Move,1,,False,False,,1,Ice,"[{'chance': 10, 'status': 'frz'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 175},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
